ID	Rack	Pos	PopID	Mom	Indiv	Origin	Treat	MsrDay	MsrDate	LfCount	MaxLfLgth	MaxLfWdth	Bolted	BoltCount	MaxBoltHt	BoltHt1	BoltHt2	BoltHt3	BoltHt4	BoltHt5	BoltHt6	BoltHt7	FlrHeadCount	Notes	HarvestDay	HarvestDate	CrownDiam.mm	ShootMass.g	RootMass.g	BiomassNotes			
UA003.11A.h	29	41	UA003	11A	h	nat	cont	85	8-Dec-09	16	22.6	5.6	n												85	8-Dec-09	8.37	3.516	1.312				
UA003.11A.i	36	26	UA003	11A	i	nat	nut def	77	30-Nov-09	6	18.7	4.5	n												77	30-Nov-09	2.82	0.882	1.744				
UA003.6.d	25	33	UA003	6	d	nat	cont	85	8-Dec-09	16	29.5	7.5	n												85	8-Dec-09	7.8	3.503	1.431				
UA003.6.e	13	15	UA003	6	e	nat	nut def	78	1-Dec-09	10	20.2	5.9	n												78	1-Dec-09	5.58	1.693	3.033				
UA003.6.f	40	3	UA003	6	f	nat	cont	84	7-Dec-09	27	27.3	4.1	n												84	7-Dec-09	8.46	5.031	2.424				
UA003.6.g	27	43	UA003	6	g	nat	nut def	80	3-Dec-09	11	17.1	5.4	n												82	5-Dec-09	5.91		2.136				
UA003.6.j	16	48	UA003	6	j	nat	cut	77	30-Nov-09	15			n												77	30-Nov-09	6.56		0.804				
UA003.7A.d	4	28	UA003	7A	d	nat	cut	76	29-Nov-09	30			n												76	29-Nov-09	6.18		3.183				
UA003.7A.e	33	28	UA003	7A	e	nat	cut	76	29-Nov-09	18			y	1	16.5	16.5							0		76	29-Nov-09	9.2		2.811				
UA003.7A.i	18	36	UA003	7A	i	nat	cont	85	8-Dec-09	4	25.5	5	y	1	64.5	64.5							20		85	8-Dec-09	6.35	5.286	1.601				
UA003.8.a	10	39	UA003	8	a	nat	cut	76	29-Nov-09	25			n												76	29-Nov-09	8.12		2.811				
UA003.8.c	26	13	UA003	8	c	nat	nut def	80	3-Dec-09	10	17.3	2.7	n												80	3-Dec-09	3.82	0.935	1.562				
UA003.8.g	41	37	UA003	8	g	nat	cut	76	29-Nov-09	30			n												76	29-Nov-09	6.03		0.949				
UA003.8.h	5	33	UA003	8	h	nat	cont	85	8-Dec-09	17	32.7	7.3	n												86	9-Dec-09	7.85	4.391	3.257				
UA003.8.i	9	38	UA003	8	i	nat	cont	85	8-Dec-09	16	35.2	6.1	n												85	8-Dec-09	7.23	3.952	2.27				
UA003.8.j	34	8	UA003	8	j	nat	cont	84	7-Dec-09	12	34.1	7	n												84	7-Dec-09	7.84	3.364	1.341				
UA003.9A.a	11	5	UA003	9A	a	nat	cut	77	30-Nov-09	25			y	1	3	3							0		77	30-Nov-09	8.47		2.659				
UA003.9A.b	6	8	UA003	9A	b	nat	cont	86	9-Dec-09	15	30.1	8.4	n												86	9-Dec-09	7.84	3.861	1.035				
UA003.9A.c	2	41	UA003	9A	c	nat	nut def	78	1-Dec-09	12	14.3	3.1	n												78	1-Dec-09	5.73	1.1	3.008				
UA003.9A.d	12	16	UA003	9A	d	nat	cont	86	9-Dec-09	15	28.6	8.7	n												85	9-Dec-09	6.98	3.817	4.593				
UA003.9A.f	38	5	UA003	9A	f	nat	cut	76	29-Nov-09	15			n												76	29-Nov-09	6.89		2.12				
UA003.9A.g	49	5	UA003	9A	g	nat	nut def	75	28-Nov-09	11	22.8	7.4	n												77	30-Nov-09	4.45	1.397	3.298				
UA003.9A.j	7	50	UA003	9A	j	nat	cont	86	9-Dec-09	8	24.2	4.3	n												86	9-Dec-09	4.97	1.697	0.597				
UA004.15.a	26	33	UA004	15	a	nat	nut def	80	3-Dec-09	19	17.8	4.6	n											lumpy things on roots	80	3-Dec-09	5.89	1.242	3.751				
UA004.15.b	30	19	UA004	15	b	nat	cont	86	9-Dec-09	21	23.2	4.8	n												86	9-Dec-09	8.74	3.062	4.386				
UA004.15.c	13	38	UA004	15	c	nat	nut def	78	1-Dec-09	17	20.5	4.6	n												78	1-Dec-09	5.82	1.394	5.395				
UA004.15.d	24	50	UA004	15	d	nat	cont	85	8-Dec-09	15	28.6	5.1	y	1	4	4							0		85	8-Dec-09	8.68	2.115	1.707				
UA004.15.f	25	50	UA004	15	f	nat	cont	85	8-Dec-09	19	25.1	4.5	n												85	8-Dec-09	9.17	2.686	1.811				
UA004.15.g	40	4	UA004	15	g	nat	cont	84	7-Dec-09	18	17.8	2.9	n												84	7-Dec-09	5.61	0.994	1.815				
UA004.15.h	10	31	UA004	15	h	nat	cut	76	29-Nov-09	38			n												76	29-Nov-09	7.82		2.127				
UA004.18.b	16	16	UA004	18	b	nat	cut	77	30-Nov-09	31			n												77	30-Nov-09	6.17		1.157				
UA004.18.d	20	36	UA004	18	d	nat	nut def	80	3-Dec-09	15	17	3.8	n												80	3-Dec-09	4.55	1.331	2.113				
UA004.18.h	7	5	UA004	18	h	nat	cont	86	9-Dec-09	18	31.1	7.2	n												86	9-Dec-09	8.12	3.581	1.65				
UA004.18.i	4	27	UA004	18	i	nat	cut	76	29-Nov-09	47			n											"2 rosettes (28 lvs, 7.5 rt crown) and (19 lvs, 4.63 rt crown)"	76	29-Nov-09	12.13		1.749				
UA004.27.b	29	43	UA004	27	b	nat	cont	85	8-Dec-09	19	25.3	3.5	n												85	8-Dec-09	9.75	3.691	5.539				
UA004.27.c	9	45	UA004	27	c	nat	cont	85	8-Dec-09	22	26.7	4.9	n												85	8-Dec-09	8.93	3.622	1.702				
UA004.27.e	6	46	UA004	27	e	nat	cont	86	9-Dec-09	10	20.5	8.2	n												86	9-Dec-09	8.68	2.338	0.766				
UA004.27.f	27	36	UA004	27	f	nat	nut def	80	3-Dec-09	20	15.3	5.2	n												82	5-Dec-09	6.01	1.59	5.381				
UA004.27.g	33	29	UA004	27	g	nat	cut	76	29-Nov-09	32			n												76	29-Nov-09	8.37		1.548				
UA004.27.h	12	30	UA004	27	h	nat	cont	86	9-Dec-09	13	19.7	4.4	n												85	9-Dec-09	6.16	1.496	2.155				
UA004.27.j	5	42	UA004	27	j	nat	cont	85	8-Dec-09	14	24	5	n												86	9-Dec-09	9.8	3.25	1.043				
UA004.5.a	11	50	UA004	5	a	nat	cut	77	30-Nov-09	57			n												77	30-Nov-09	9.54		5.202				
UA004.5.d	36	8	UA004	5	d	nat	nut def	75	28-Nov-09	24	18.1	5.3	n												77	30-Nov-09	8.11	1.827	5.85				
UA004.5.e	18	8	UA004	5	e	nat	cont	85	8-Dec-09	19	26	6.7	n												85	8-Dec-09	7.53	3.343	2.735				
UA004.5.f	44	6	UA004	5	f	nat	cont	84	7-Dec-09	15	27.3	4.6	n												84	7-Dec-09	7.84	2.475	1.936				
UA004.5.i	47	28	UA004	5	i	nat	nut def	80	3-Dec-09	13	16.9	3.4	n												80	3-Dec-09	5.38	1.462	1.918				
UA004.5.j	F2	29	UA004	5	j	nat	flood	71	24-Nov-09	11	16.6	5.2	n												74	27-Nov-09	7.09	0.736	0.604				
UA004.7.e	38	42	UA004	7	e	nat	cut	76	29-Nov-09	19			y	1	23.5	23.5							3		76	29-Nov-09	8.6		1.282				
UA004.7.f	2	12	UA004	7	f	nat	nut def	78	1-Dec-09	28	15.1	3.3	n												78	1-Dec-09	7.13	1.647	5.185				
UA004.7.g	41	29	UA004	7	g	nat	cut	76	29-Nov-09	31			n												76	29-Nov-09	8.37		1.419				
UA004.7.h	34	18	UA004	7	h	nat	cont	84	7-Dec-09	26	28.2	6.6	n												84	7-Dec-09	9.56	4.201	9.465				
UA005.13.b	26	23	UA005	13	b	nat	nut def	80	3-Dec-09	17	15	4.2	n												80	3-Dec-09	7.18	1.754	7.048				
UA005.15.a	40	18	UA005	15	a	nat	cont	84	7-Dec-09	16	32.9	4.3	n												84	7-Dec-09	8.68	3.841	3.152				
UA005.15.c	18	1	UA005	15	c	nat	cont	85	8-Dec-09	24	22.4	5.1	n												85	8-Dec-09	8	4.518	4.757				
UA005.15.e	33	20	UA005	15	e	nat	cut	76	29-Nov-09	0			n												76	29-Nov-09	6.92		1.254				
UA005.15.f	F1	17	UA005	15	f	nat	flood	71	24-Nov-09	9	19.6	4.3	n												91	14-Dec-09	6.18	1.062	0.259				
UA005.18.b	41	5	UA005	18	b	nat	cut	76	29-Nov-09	36			n												76	29-Nov-09	6.54		1.052				
UA005.18.c	5	31	UA005	18	c	nat	cont	85	8-Dec-09	7	27.1	7.5	y	1	26.5	26.5							0		86	9-Dec-09	9.01	4.323	2.6				
UA005.18.d	12	14	UA005	18	d	nat	cont	86	9-Dec-09	18	33.8	4.8	n												85	9-Dec-09	8.42	3.529	1.864				
UA005.18.e	16	41	UA005	18	e	nat	cut	77	30-Nov-09	24			n												77	30-Nov-09	6.76		1.335				
UA005.18.h	24	20	UA005	18	h	nat	cont	85	8-Dec-09	13	27.9	5.7	n												85	8-Dec-09	8.69	4.003	4.138				
UA005.18.i	27	13	UA005	18	i	nat	nut def	80	3-Dec-09	14	15.1	4.6	n												82	5-Dec-09	5.65	1.468	2.417				
UA005.18.j	47	38	UA005	18	j	nat	nut def	80	3-Dec-09	14	20.5	4.6	n												80	3-Dec-09	5.39	1.467	5.486				
UA005.3.b	11	25	UA005	3	b	nat	cut	77	30-Nov-09	21			n												77	30-Nov-09	6.96		0.764				
UA005.3.c	20	16	UA005	3	c	nat	nut def	80	3-Dec-09	15	20.4	4.6	n												80	3-Dec-09	5.51	1.871	3.227				
UA005.3.e	25	8	UA005	3	e	nat	cont	85	8-Dec-09	17	26.4	6.2	n												85	8-Dec-09	11.04	3.2	1.622				
UA005.7.a	6	44	UA005	7	a	nat	cont	86	9-Dec-09	23	24.7	5.3	n												86	9-Dec-09	9.62	3.363	1.728				
UA005.7.b	9	43	UA005	7	b	nat	cont	85	8-Dec-09	22	25.4	4.9	n												85	8-Dec-09	11.01	4.728	1.926				
UA005.7.d	34	3	UA005	7	d	nat	cont	84	7-Dec-09	0			y	1	41.3	41.3							0		84	7-Dec-09	7.89	6.494	1.035				
UA005.7.e	38	11	UA005	7	e	nat	cut	76	29-Nov-09	41			n												76	29-Nov-09	4.44		1.069				
UA005.7.f	29	38	UA005	7	f	nat	cont	85	8-Dec-09	26	30.5	4.2	n												85	8-Dec-09	10.3	3.324	2.444				
UA005.7.h	49	42	UA005	7	h	nat	nut def	75	28-Nov-09	13	17.9	6.9	n												77	30-Nov-09	9.27	1.924	5.885				
UA005.7.i	36	34	UA005	7	i	nat	nut def	77	30-Nov-09	15	18.4	5.9	n												77	30-Nov-09	6.05	1.371	3.33				
UA006.10.b	18	49	UA006	10	b	nat	cont	85	8-Dec-09	17	23	6.2	n												85	8-Dec-09	9.33	3.301	3.022				
UA006.10.c	2	43	UA006	10	c	nat	nut def	78	1-Dec-09	21	13.5	3.2	n												78	1-Dec-09	5.39	1.254	2.87				
UA006.10.d	38	25	UA006	10	d	nat	cut	76	29-Nov-09	33			n												76	29-Nov-09	6.17		0.626				
UA006.14.a	26	18	UA006	14	a	nat	nut def	80	3-Dec-09	13	16.7	3.7	n												80	3-Dec-09	7.07	1.346	2.476				
UA006.14.b	11	38	UA006	14	b	nat	cut	77	30-Nov-09	24			n												77	30-Nov-09	7.42		1.693				
UA006.14.d	34	21	UA006	14	d	nat	cont	84	7-Dec-09	3	5.9	0.3	y	6	26.3	26.3	13.5	9.5	8	4.7	4.5		106	"13.5, 8.0, 4.5, 9.5, 4.7"	84	7-Dec-09	7.23	4.664	1.831				
UA006.14.e	10	19	UA006	14	e	nat	cut	76	29-Nov-09	5			y	1	36.5	36.5							29		76	29-Nov-09	6.76		0.951				
UA006.14.g	29	29	UA006	14	g	nat	cont	85	8-Dec-09	18	23.6	7.5	n												85	8-Dec-09	10.09	3.433	2.834				
UA006.14.j	44	45	UA006	14	j	nat	cont	84	7-Dec-09	6	27.2	4.6	n												84	7-Dec-09	9.1	2.019	0.802				
UA006.22.a	12	2	UA006	22	a	nat	cont	86	9-Dec-09	0			y	1	46.5	46.5							0		85	9-Dec-09	8.42	5.255	1.483				
UA006.22.b	16	28	UA006	22	b	nat	cut	77	30-Nov-09	38			n												77	30-Nov-09	7.57		0.639				
UA006.24.b	36	40	UA006	24	b	nat	nut def	77	30-Nov-09	10	15.2	3.6	n												77	30-Nov-09	6.25	1.267	3.431				
UA007.19.d	36	39	UA007	19	d	nat	nut def	77	30-Nov-09	18	14.9	4.1	n												77	30-Nov-09	3.7	0.863	1.589				
UA007.20.d	20	33	UA007	20	d		nut def	80	3-Dec-09	12	16.6	3.5	n												80	3-Dec-09	5.71	1.131	2.961				
UA008.13.a	5	8	UA008	13	a	nat	cont	85	8-Dec-09	15	29.2	5.1	n												86	9-Dec-09	5.5	2.604	1.47				
UA008.13.g	34	25	UA008	13	g	nat	cont	84	7-Dec-09	23	24.1	7	n												84	7-Dec-09	6.97	4.431	6.52				
UA008.13.h	29	36	UA008	13	h	nat	cont	85	8-Dec-09	14	32.2	8.1	n												85	8-Dec-09	9.17	3.464	2.116				
UA008.13.i	4	8	UA008	13	i	nat	cut	76	29-Nov-09	24			n												76	29-Nov-09	7.81		2.024				
UA008.13.j	36	7	UA008	13	j	nat	nut def	75	28-Nov-09	9	20.1	5.7	n												77	30-Nov-09	3.99	0.763	1.84				
UA008.18.a	18	35	UA008	18	a	nat	cont	85	8-Dec-09	13	28.5	4.8	n												85	8-Dec-09	6.71	2.952	2.276				
UA008.18.b	27	38	UA008	18	b	nat	nut def	80	3-Dec-09	16	15.7	4	n												82	5-Dec-09	5.03	1.37	4.763				
UA008.18.e	10	48	UA008	18	e	nat	cut	76	29-Nov-09	20			n												76	29-Nov-09	6.02		0.768				
UA008.18.f	2	50	UA008	18	f	nat	nut def	78	1-Dec-09	12	14.6	2.1	n												78	1-Dec-09	4.66	0.835	2.618				
UA008.18.h	44	50	UA008	18	h	nat	cont	84	7-Dec-09	11	29.7	6	n												84	7-Dec-09	5.87	1.726	0.874				
UA008.24.a	26	44	UA008	24	a	nat	nut def	80	3-Dec-09	20	14.9	3.2	n												80	3-Dec-09	5.88	0.966	3.775				
UA008.25.b	7	26	UA008	25	b	nat	cont	86	9-Dec-09	13	25.8	5.2	n												86	9-Dec-09	6.27	1.991	0.726				
UA008.25.h	33	41	UA008	25	h	nat	cut	76	29-Nov-09	19			y	1	53	53							4		76	29-Nov-09	5.6		1.344				
US001.14.a	16	32	US001	14	a	inv	cut	77	30-Nov-09	31			n												77	30-Nov-09	7.43		1.53				
US001.14.c	9	2	US001	14	c	inv	cont	85	8-Dec-09	17	23.9	3.7	n												85	8-Dec-09	10.28	4.185	2.252				
US001.14.f	2	1	US001	14	f	inv	nut def	78	1-Dec-09	15	15.9	3.7	n												78	1-Dec-09	6.39	1.119	2.541				
US001.14.h	F1	42	US001	14	h	inv	flood	71	24-Nov-09	13	13.1	1.6	n												91	14-Dec-09	6.97	0.585	0.782				
US001.14.j	34	50	US001	14	j	inv	cont	84	7-Dec-09	26	22.3	4.3	n												84	7-Dec-09	9.15	3.087	2.351				
US001.20.b	5	45	US001	20	b	inv	cont	85	8-Dec-09	12	32.2	5.2	n												86	9-Dec-09	7.82	2.441	1.117				
US001.20.c	7	41	US001	20	c	inv	cont	86	9-Dec-09	12	25.7	5.6	n												86	9-Dec-09	7.7	1.978	1.22				
US001.20.d	F2	28	US001	20	d	inv	flood	71	24-Nov-09	35	17.5	6	n											split root	74	27-Nov-09	13.95	2.958	1.527				
US001.20.f	49	27	US001	20	f	inv	nut def	75	28-Nov-09	18	23.1	7.5	n												77	30-Nov-09	7.58	2.289	9.607				
US001.20.h	30	15	US001	20	h	inv	cont	86	9-Dec-09	21	28.2	5.9	n												86	9-Dec-09	9.36	4.274	4.716				
US001.20.i	25	18	US001	20	i	inv	cont	85	8-Dec-09	14	29.3	5.2	n												85	8-Dec-09	7.85	2.974	2.29				
US001.20.j	12	27	US001	20	j	inv	cont	86	9-Dec-09	10	24.6	3.7	n												85	9-Dec-09	6.04	1.174	2.544				
US001.22.a	18	18	US001	22	a	inv	cont	85	8-Dec-09	20	31.2	4.6	n												85	8-Dec-09	9.24	4.812	5.235				
US001.22.b	36	32	US001	22	b	inv	nut def	77	30-Nov-09	12	21.2	6.4	n												77	30-Nov-09	5.21	1.913	3.759				
US001.22.c	29	34	US001	22	c	inv	cont	85	8-Dec-09	11	29.5	8.7	n												85	8-Dec-09	8.93	4.372	3.623				
US001.22.h	33	17	US001	22	h	inv	cut	76	29-Nov-09	34			n												76	29-Nov-09	6.18		1.887				
US001.22.j	40	7	US001	22	j	inv	cont	84	7-Dec-09	16	31.4	5.4	n												84	7-Dec-09	9.34	3.079	4.287				
US001.23.b	44	30	US001	23	b	inv	cont	84	7-Dec-09	14	32.3	5.7	n												84	7-Dec-09	8.47	2.415	2.529				
US001.23.c	6	48	US001	23	c	inv	cont	86	9-Dec-09	13	29.8	6.7	n												86	9-Dec-09	8.68	3.188	2.271				
US001.23.e	41	23	US001	23	e	inv	cut	76	29-Nov-09	34			n												76	29-Nov-09	7.61		4.151				
US001.23.j	47	44	US001	23	j	inv	nut def	80	3-Dec-09	15	18.4	5.6	n												80	3-Dec-09	7.18	1.6	2.536				
US001.3.a	13	26	US001	3	a	inv	nut def	78	1-Dec-09	16	24.7	6.3	n												78	1-Dec-09	6.98	2.384	7.859				
US001.3.b	20	27	US001	3	b	inv	nut def	80	3-Dec-09	18	20.1	4.9	n												80	3-Dec-09	5.86	1.651	3.342				
US001.3.c	24	4	US001	3	c	inv	cont	85	8-Dec-09	7	25.5	5.4	n												85	8-Dec-09	3.72	1.382	0.199				
US001.3.e	26	4	US001	3	e	inv	nut def	80	3-Dec-09	11	15.8	3.6	n												80	3-Dec-09	3.71	0.668	0.989				
US001.3.f	27	22	US001	3	f	inv	nut def	80	3-Dec-09	19	17.7	5.5	n												82	5-Dec-09	8.61	2.702	3.781				
US001.3.g	10	33	US001	3	g	inv	cut	76	29-Nov-09	30			n												76	29-Nov-09	6.4		1.408				
US001.3.h	38	37	US001	3	h	inv	cut	76	29-Nov-09	35			n												76	29-Nov-09	6.71		0.231				
US001.3.i	11	10	US001	3	i	inv	cut	77	30-Nov-09	27			n												77	30-Nov-09	8.08		3.233				
US001.3.j	4	22	US001	3	j	inv	cut	76	29-Nov-09	27			n												76	29-Nov-09	7.56		2.146				
US002.1.a	40	39	US002	1	a	inv	cont	84	7-Dec-09	20	23.3	5.4	n												84	7-Dec-09	8.34	2.574	1.199				
US002.1.b	30	48	US002	1	b	inv	cont	86	9-Dec-09	10	30.4	8.2	n												86	9-Dec-09	9.53	3.28	0.05				
US002.1.c	24	7	US002	1	c	inv	cont	85	8-Dec-09	11	24	5.4	n												85	8-Dec-09	5.58	1.217	1.602				
US002.1.d	20	47	US002	1	d	inv	nut def	80	3-Dec-09	22	14.8	4.7	n												80	3-Dec-09	6.56	2.028	3.604				
US002.1.i	47	21	US002	1	i	inv	nut def	80	3-Dec-09	16	18.9	3.6	n												80	3-Dec-09	5.81	1.411	1.934				
US002.1.j	29	49	US002	1	j	inv	cont	86	9-Dec-09	22	24.9	5.7	n												86	9-Dec-09	8.83	3.052	1.879				
US002.1.l	2	39	US002	1	l	inv	nut def	78	1-Dec-09	26	15.5	5.2	n												78	1-Dec-09	5.63	1.822	3.571				
US002.17.a	18	33	US002	17	a	inv	cont	85	8-Dec-09	17	27	5.4	n												85	8-Dec-09	8.16	3.789	4.244				
US002.17.b	13	37	US002	17	b	inv	nut def	78	1-Dec-09	16	15.2	5.1	n												78	1-Dec-09	6.42	1.699	5.493				
US002.17.c	16	37	US002	17	c	inv	cut																	missing	77	30-Nov-09	7.55		1.389				
US002.17.d	6	33	US002	17	d	inv	cont	86	9-Dec-09	10	28	5.9	n												86	9-Dec-09	7.46	2.453	0.817				
US002.17.h	38	49	US002	17	h	inv	cut	76	29-Nov-09	17			n												76	29-Nov-09	7.37		0.507				
US002.17.i	5	41	US002	17	i	inv	cont	85	8-Dec-09	15	22.8	6.9	n												86	9-Dec-09	8.31	3.004	0.973				
US002.17.j	44	48	US002	17	j	inv	cont	84	7-Dec-09	4	31.7	5.8	n												84	7-Dec-09	6.65	1.659	0.706				
US002.22.a	33	39	US002	22	a	inv	cut	76	29-Nov-09	23			n												76	29-Nov-09	7.18		1.321				
US002.22.c	4	49	US002	22	c	inv	cut	76	29-Nov-09	35			n												76	29-Nov-09	8.28		2.79				
US002.22.d	34	14	US002	22	d	inv	cont	84	7-Dec-09	15	27.8	6.2	n												84	7-Dec-09	7.11	3.875	2.165				
US002.22.h	36	28	US002	22	h	inv	nut def	77	30-Nov-09	21	17.2	4.1	n												77	30-Nov-09	5.71	1.9	4.04				
US002.22.i	7	7	US002	22	i	inv	cont	86	9-Dec-09	0			y	1	48.5	48.5							134		86	9-Dec-09	8.32	4.284	0.696				
US002.22.o	9	50	US002	22	o	inv	cont	85	8-Dec-09	24	23.5	4.5	n												85	8-Dec-09	8.89	4.278	2.367				
US002.24.b	11	24	US002	24	b	inv	cut	77	30-Nov-09	35			n												77	30-Nov-09	7.42		0.891				
US002.24.c	26	16	US002	24	c	inv	nut def	80	3-Dec-09	19	18.9	4.7	n												80	3-Dec-09	5.47	1.288	3.113				
US002.24.d	49	26	US002	24	d	inv	nut def	75	28-Nov-09	18	20.3	6	n												77	30-Nov-09	6.26	1.183	2.148				
US002.24.g	25	22	US002	24	g	inv	cont	85	8-Dec-09	19	32.5	6.5	n												85	8-Dec-09	8.29	4.124	1.741				
US002.5.b	10	5	US002	5	b	inv	cut	76	29-Nov-09	24			n												76	29-Nov-09	7.3		1.824				
US002.5.c	12	33	US002	5	c	inv	cont	86	9-Dec-09	17	33	5.7	n												85	9-Dec-09	8.18	2.684	1.333				
US002.5.f	27	1	US002	5	f	inv	nut def	80	3-Dec-09	13	18.1	4.9	n												80	3-Dec-09	6.98	1.639	3.392				
US002.5.j	41	21	US002	5	j	inv	cut	76	29-Nov-09	29			n												76	29-Nov-09	7.86		1.835				
US003.19.a	12	42	US003	19	a	inv	cont	86	9-Dec-09	18	24.5	6.4	n												85	9-Dec-09	8.04	3.135	4.002				
US003.19.b	47	48	US003	19	b	inv	nut def	80	3-Dec-09	14	16.1	4.1	n												80	3-Dec-09	5.48	1.805	2.28				
US003.19.d	41	11	US003	19	d	inv	cut	76	29-Nov-09	37			n												76	29-Nov-09	6.13		1.662				
US003.19.e	16	22	US003	19	e	inv	cut	77	30-Nov-09	27			n												77	30-Nov-09	6.73		1.748				
US003.19.g	6	2	US003	19	g	inv	cont	86	9-Dec-09	23	22.4	5.4	n												86	9-Dec-09	7.31	3.743	1.567				
US003.19.h	26	45	US003	19	h	inv	nut def	80	3-Dec-09	19	9.9	3.6	n												80	3-Dec-09	4.72	0.96	2.076				
US003.19.i	44	35	US003	19	i	inv	cont	84	7-Dec-09	15	24.1	5.3	n												84	7-Dec-09	6.77	3.379	2.213				
US003.19.j	F1	1	US003	19	j	inv	flood	71	24-Nov-09	9	12.3	2.8	n												91	14-Dec-09	9.55	0.468	0.386				
US003.20.b	9	48	US003	20	b	inv	cont	85	8-Dec-09	16	19.8	4.1	n												85	8-Dec-09	9.32	2.108	0.856				
US003.20.f	49	29	US003	20	f	inv	nut def	75	28-Nov-09	15	17.8	3.3	n												77	30-Nov-09	6.23	1.805	4.455				
US003.20.g	33	47	US003	20	g	inv	cut	76	29-Nov-09	29			n												76	29-Nov-09	6.39		1.568				
US003.20.i	27	9	US003	20	i	inv	nut def	80	3-Dec-09	14	16.6	3.1	n												80	3-Dec-09	5.96	1.805	1.863				
US003.20.j	7	17	US003	20	j	inv	cont	86	9-Dec-09	30	34.9	6.5	n												86	9-Dec-09	9.53	4.132	1.904				
US003.27.b	34	1	US003	27	b	inv	cont	84	7-Dec-09	9	22.9	7.2	y	1	12.5	12.5							0		84	7-Dec-09	7.12	4.052	2.809				
US003.27.g	29	18	US003	27	g	inv	cont	85	8-Dec-09	13	25.9	6.1	n												85	8-Dec-09	7.33	3.039	2.545				
US003.27.j	18	4	US003	27	j	inv	cont	85	8-Dec-09	18	30.5	9.8	n												85	8-Dec-09	7.91	3.465	2.331				
US003.28.a	25	29	US003	28	a	inv	cont	85	8-Dec-09	15	38.6	5	n												85	8-Dec-09	7.74	2.869	1.144				
US003.28.c	10	3	US003	28	c	inv	cut	76	29-Nov-09	38			n												76	29-Nov-09	8.92		3.086				
US003.28.d	38	30	US003	28	d	inv	cut	76	29-Nov-09	23			n												76	29-Nov-09	7.72		2.381				
US003.28.g	4	33	US003	28	g	inv	cut	76	29-Nov-09	30			n												76	29-Nov-09	6.54		5.124				
US003.28.h	2	26	US003	28	h	inv	nut def	78	1-Dec-09	20	18.1	3.6	n												78	1-Dec-09	6.13	2.082	2.912				
US003.28.i	20	28	US003	28	i	inv	nut def	80	3-Dec-09	19	21.4	4.7	n												80	3-Dec-09	4.64	1.945	5.203				
US003.28.j	13	48	US003	28	j	inv	nut def	78	1-Dec-09	17	16.1	5.2	n												78	1-Dec-09	5.98	1.278	8.121				
US003.6.a	30	39	US003	6	a	inv	cont	86	9-Dec-09	14	32.2	4.9	n												86	9-Dec-09	6.22	1.91	0.743				
US003.6.b	36	4	US003	6	b	inv	nut def	75	28-Nov-09	9	17.2	5.4	n												77	30-Nov-09	4.57	1.015	1.757				
US003.6.f	5	49	US003	6	f	inv	cont	85	8-Dec-09	10	30.8	5.6	n												86	9-Dec-09	6.62	2.255	0.54				
US003.6.h	24	38	US003	6	h	inv	cont	85	8-Dec-09	18	33.2	6.9	n												85	8-Dec-09	7.22	2.485	2.914				
US003.6.i	11	27	US003	6	i	inv	cut	77	30-Nov-09	15			n												77	30-Nov-09	5.86		0.775				
US003.6.j	40	25	US003	6	j	inv	cont	84	7-Dec-09	17	26.3	6.9	n												84	7-Dec-09	9.73	3.443	3.176				
US011.12.a	41	25	US011	12	a	inv	cut																	dead									
US011.8.k	12	15	US011	8	k	inv	cont	86	9-Dec-09	25	25.6	6.1	y	1	7	7							0		85	9-Dec-09	4.95	2.819	0.856				
US011.13.c	44	49	US011	13	c	inv	cont	84	7-Dec-09	16	28.2	5.6	n												84	7-Dec-09	5.85	2.438	1.145				
US011.8.a	13	31	US011	8	a	inv	nut def	78	1-Dec-09	13	12.6	2.5	n												78	1-Dec-09	5.28	1.275	3.598			overal leaf# avg	17.27292818
US011.8.b	11	15	US011	8	b	inv	cut	77	30-Nov-09				n												77	30-Nov-09	6.57		1.448				
US011.8.c	29	15	US011	8	c	inv	cont	85	8-Dec-09	23	21.4	6.6	n												85	8-Dec-09	9.61	4.529	4.905				
US011.8.d	2	42	US011	8	d	inv	nut def	78	1-Dec-09	21	14.9	4.1	n												78	1-Dec-09	5.81	1.095	2.871			control leaf# avg	15.06615776
US011.8.g	16	14	US011	8	g	inv	cut	77	30-Nov-09	26			n												77	30-Nov-09	8.32		1.39				
US011.8.i	49	24	US011	8	i	inv	nut def	75	28-Nov-09	16	18.2	5.2	n												77	30-Nov-09	7.01	2.075	3.243				
US012.28.b	12	41	US012	28	b	inv	cont	86	9-Dec-09	13	29.9	6.6	n												85	9-Dec-09	6.04	1.881	1.069				
US012.28.c	25	27	US012	28	c	inv	cont	85	8-Dec-09	16	30.6	7.1	n												85	8-Dec-09	8.13	2.851	2.959				
US012.28.e	33	46	US012	28	e	inv	cut	76	29-Nov-09	12			n												76	29-Nov-09	4.06		0.321				
US012.28.f	26	46	US012	28	f	inv	nut def	80	3-Dec-09	14	12.9	4.1	n												80	3-Dec-09	5.64	1.056	2.149				
US012.29.a	38	24	US012	29	a	inv	cut	76	29-Nov-09	25			n												76	29-Nov-09	5.94		0.745				
US012.29.c	7	43	US012	29	c	inv	cont	86	9-Dec-09	13	26.7	4.2	n												86	9-Dec-09	7.6	2.602	0.926				
