PopID	ID	Rack	Pos	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	CrownDiam.mmA	ShootMass.gA	RootMass.gA	Sm.Rm	LfCount1.sq	LfLgth1.log	LfWdth1.log	CrownA.log	ShootA.log	RootA.log	Latitude	Longitude
119	TR001	TR001.19.d	21	41	19	d	nat	8	12	2.4	3.35	0.272	0.574	0.473867596	2.82842712474619	2.484906649788	0.8754687373539	1.20896034583698	-1.30195321268614	-0.555125882662571	41.7511111111111	27.2477777777778
120	TR001	TR001.19.e	28	17	19	e	nat	8	17.6	4.1	2.55	0.336	0.116	2.896551724	2.82842712474619	2.86789890204411	1.41098697371026	0.936093359170335	-1.09064411901893	-2.15416508787577	41.7511111111111	27.2477777777778
121	TR001	TR001.19.j	31	23	19	j	nat	10	19.5	3.6	3.99	0.512	0.119	4.302521008	3.16227766016838	2.9704144655697	1.28093384546206	1.38379123090177	-0.669430653942629	-2.12863178587061	41.7511111111111	27.2477777777778
122	TR001	TR001.24.a	42	46	24	a	nat	8	13.3	4.1	3.25	0.235	0.214	1.098130841	2.82842712474619	2.58776403522771	1.41098697371026	1.17865499634165	-1.44816976483798	-1.54177926396029	41.7511111111111	27.2477777777778
123	TR001	TR001.24.e	22	23	24	e	nat	9	17	3.7	2.26	0.297	0.182	1.631868132	3	2.83321334405622	1.30833281965018	0.815364813284194	-1.21402314017944	-1.70374859190534	41.7511111111111	27.2477777777778
124	TR001	TR001.24.n	8	46	24	n	nat	6	13.5	2.6	2.49	0.167	0.103	1.621359223	2.44948974278318	2.60268968544438	0.955511445027436	0.912282710476616	-1.78976146656538	-2.2730262907525	41.7511111111111	27.2477777777778
125	TR003	TR003.14.f	31	1	14	f	nat	7	13.5	2.7	2.55	0.228	0.158	1.443037975	2.64575131106459	2.60268968544438	0.993251773010283	0.936093359170335	-1.4784096500277	-1.84516024595517	38.7672222222222	37.0038888888889
126	TR003	TR003.14.i	22	13	14	i	nat	4	5.6	1.2	1.07	0.082	0.018	4.555555556	2	1.7227665977411	0.182321556793955	0.0676586484738149	-2.50103603171788	-4.01738352108597	38.7672222222222	37.0038888888889
127	TR003	TR003.2.c	21	3	2	c	nat	6	10.2	1.8	2.82	0.12	0.086	1.395348837	2.44948974278318	2.32238772029023	0.587786664902119	1.03673688495002	-2.12026353620009	-2.45340798272863	38.7672222222222	37.0038888888889
128	TR003	TR003.2.d	15	12	2	d	nat	8	9.6	2.3	2.49	0.203	0.182	1.115384615	2.82842712474619	2.26176309847379	0.832909122935104	0.912282710476616	-1.59454929994035	-1.70374859190534	38.7672222222222	37.0038888888889
129	TR003	TR003.24.h	28	9	24	h	nat	4	5.7	1.2	1.06	0.081	0.004	20.25	2	1.7404661748405	0.182321556793955	0.0582689081239758	-2.5133061243097	-5.52146091786225	38.7672222222222	37.0038888888889
130	TR003	TR003.24.j	42	45	24	j	nat	4	4.9	0.9	1.21	0.059	0.042	1.404761905	2	1.58923520511658	-0.105360515657826	0.19062035960865	-2.83021783507642	-3.17008566069877	38.7672222222222	37.0038888888889
131	TR004	TR004.14.b	31	20	14	b	nat	8	13.2	3.1	3.47	0.389	0.195	1.994871795	2.82842712474619	2.58021682959233	1.1314021114911	1.24415459395877	-0.944175935363691	-1.63475572041839	38.3672222222222	42.7736111111111
132	TR004	TR004.14.c	32	25	14	c	nat	9	16.4	3.7	3.66	0.408	0.641	0.63650546	3	2.79728133483015	1.30833281965018	1.29746314741327	-0.896488104577975	-0.444725822061467	38.3672222222222	42.7736111111111
133	TR004	TR004.18.f	8	45	18	f	nat	8	18	5.2	2.52	0.331	0.14	2.364285714	2.82842712474619	2.89037175789616	1.64865862558738	0.924258901523332	-1.10563690360507	-1.96611285637283	38.3672222222222	42.7736111111111
134	TR004	TR004.18.h	28	22	18	h	nat	10	16.3	3.9	2.59	0.391	0.246	1.589430894	3.16227766016838	2.79116510781272	1.3609765531356	0.951657875711446	-0.939047718996771	-1.40242374304977	38.3672222222222	42.7736111111111
135	TR004	TR004.18.j	42	2	18	j	nat	9	11.1	2.4	3.01	0.28	0.39	0.717948718	3	2.40694510831829	0.8754687373539	1.10194007876078	-1.27296567581289	-0.941608539858445	38.3672222222222	42.7736111111111
136	TR004	TR004.8.d	21	27	8	d	nat	8	13.8	2.2	2.58	0.24	0.071	3.38028169	2.82842712474619	2.62466859216316	0.78845736036427	0.947789398933526	-1.42711635564015	-2.64507540194082	38.3672222222222	42.7736111111111
137	UA001	UA001.18.a	46	3	18	a	nat	12	17	3.5	3.84	0.615	0.941	0.653560043	3.46410161513775	2.83321334405622	1.25276296849537	1.34547236659964	-0.486133011175619	-0.0608121393967575	48.1006666666667	37.8161111111111
138	UA001	UA001.18.c	15	31	18	c	nat	12	14.2	2.2	2.96	0.301	0.324	0.929012346	3.46410161513775	2.65324196460721	0.78845736036427	1.08518926833597	-1.20064501423326	-1.12701176318981	48.1006666666667	37.8161111111111
139	UA001	UA001.22.f	22	22	22	f	nat	7	15.8	1.8	1.93	0.207	0.133	1.556390977	2.64575131106459	2.76000994003292	0.587786664902119	0.657520002916794	-1.57503648571677	-2.01740615076038	48.1006666666667	37.8161111111111
140	UA001	UA001.25.e	21	22	25	e	nat	14	13.2	3.6	3.93	0.609	0.738	0.825203252	3.74165738677394	2.58021682959233	1.28093384546206	1.36863942588117	-0.49593701127224	-0.303811454381665	48.1006666666667	37.8161111111111
141	UA003	UA003.11A.e	42	6	11A	e	nat	11	15.3	3.7	4.11	0.717	0.908	0.789647577	3.3166247903554	2.72785282839839	1.30833281965018	1.41342302850814	-0.332679438382517	-0.0965109003808437	50.48075	30.4863055555556
142	UA003	UA003.11A.j	28	10	11A	j	nat	11	15.5	4.6	3.98	0.524	0.483	1.084886128	3.3166247903554	2.7408400239252	1.52605630349505	1.38128181929635	-0.646263594661095	-0.727738625329564	50.48075	30.4863055555556
143	UA003	UA003.6.c	21	11	6	c	nat	9	19.7	5.1	4.1	0.744	0.304	2.447368421	3	2.98061863574394	1.62924053973028	1.41098697371026	-0.295714244149045	-1.19072757757592	50.48075	30.4863055555556
144	UA003	UA003.7A.h	31	14	7A	h	nat	12	18.5	3.3	3.45	0.568	0.348	1.632183908	3.46410161513775	2.91777073208428	1.19392246847243	1.23837423104327	-0.565633860260986	-1.05555279920766	50.48075	30.4863055555556
145	UA003	UA003.8.b	22	2	8	b	nat	6	7.9	2.1	1.95	0.105	0.093	1.129032258	2.44948974278318	2.06686275947298	0.741937344729377	0.667829372575655	-2.25379492882461	-2.37515578582888	50.48075	30.4863055555556
146	UA003	UA003.8.e	8	47	8	e	nat	7	12.2	2.2	2.04	0.112	0.051	2.196078431	2.64575131106459	2.50143595173921	0.78845736036427	0.712949807856125	-2.18925640768704	-2.97592964625781	50.48075	30.4863055555556
147	UA003	UA003.9A.e	15	11	9A	e	nat	10	16	3.5	5.24	0.503	0.457	1.100656455	3.16227766016838	2.77258872223978	1.25276296849537	1.65632149833295	-0.687165108882398	-0.783071888087932	50.48075	30.4863055555556
148	UA003	UA003.9A.i	32	13	9A	i	nat	9	16.4	2.9	3.76	0.497	0.294	1.69047619	3	2.79728133483015	1.06471073699243	1.3244189574018	-0.699165252885508	-1.22417551164346	50.48075	30.4863055555556
149	UA004	UA004.15.e	42	7	15	e	nat	13	14.6	4.8	4.03	0.673	1.049	0.641563394	3.60555127546399	2.68102152871429	1.56861591791385	1.39376637595859	-0.396009949337409	0.0478373294141601	48.6460277777778	30.7750833333333
150	UA004	UA004.18.a	32	4	18	a	nat	11	14.2	4.2	4.92	0.457	0.391	1.168797954	3.3166247903554	2.65324196460721	1.43508452528932	1.59330853050422	-0.783071888087932	-0.939047718996771	48.6460277777778	30.7750833333333
151	UA004	UA004.18.f	21	16	18	f	nat	15	14.6	3.3	4.28	0.662	0.514	1.287937743	3.87298334620742	2.68102152871429	1.19392246847243	1.45395300959371	-0.412489723045129	-0.665532013526972	48.6460277777778	30.7750833333333
152	UA004	UA004.18.j	8	39	18	j	nat	14	12.5	2.9	3.27	0.585	0.432	1.354166667	3.74165738677394	2.52572864430826	1.06471073699243	1.18478998490916	-0.536143431750281	-0.839329690738027	48.6460277777778	30.7750833333333
153	UA004	UA004.27.i	31	50	27	i	nat	12	11.2	1.6	3.91	0.571	0.456	1.252192982	3.46410161513775	2.41591377830105	0.470003629245736	1.36353737399727	-0.560366069326127	-0.785262469467751	48.6460277777778	30.7750833333333
154	UA004	UA004.5.g	28	14	5	g	nat	14	14.2	3.8	4.2	0.76	0.414	1.835748792	3.74165738677394	2.65324196460721	1.33500106673234	1.43508452528932	-0.27443684570176	-0.881889305156823	48.6460277777778	30.7750833333333
155	UA004	UA004.7.d	22	32	7	d	nat	15	11.7	2.8	4.16	0.741	0.452	1.639380531	3.87298334620742	2.45958884180371	1.02961941718116	1.42551507427317	-0.29975465368605	-0.794073099149906	48.6460277777778	30.7750833333333
156	UA005	UA005.15.b	22	48	15	b	nat	9	11.5	2.9	2.18	0.338	0.274	1.233576642	3	2.4423470353692	1.06471073699243	0.779324876800998	-1.08470938349912	-1.29462717259407	47.862	38.4606944444444
157	UA005	UA005.15.d	15	44	15	d	nat	7	11.8	1.7	1.79	0.133	0.105	1.266666667	2.64575131106459	2.46809953147162	0.53062825106217	0.582215619852664	-2.01740615076038	-2.25379492882461	47.862	38.4606944444444
158	UA005	UA005.18.a	21	25	18	a	nat	12	17.5	3.1	4.35	0.778	0.885	0.879096045	3.46410161513775	2.86220088092947	1.1314021114911	1.47017584510059	-0.251028754803745	-0.122167633974208	47.862	38.4606944444444
159	UA005	UA005.3.d	31	12	3	d	nat	5	20.2	3.1	2.07	0.249	0.114	2.184210526	2.23606797749979	3.00568260440716	1.1314021114911	0.727548607277278	-1.39030238251743	-2.17155683058764	47.862	38.4606944444444
160	US001	US001.14.g	28	18	14	g	inv	12	14.2	2.2	3.31	0.431	0.238	1.81092437	3.46410161513775	2.65324196460721	0.78845736036427	1.19694818938897	-0.841647188878389	-1.43548460531066	45.6152333333333	-120.787533333333
161	US001	US001.14.m	15	39	14	m	inv	12	15.5	4.2	5.43	0.761	1.353	0.562453806	3.46410161513775	2.7408400239252	1.43508452528932	1.69193913394584	-0.273121921120451	0.302324349188651	45.6152333333333	-120.787533333333
162	US001	US001.20.g	42	43	20	g	inv	13	12.3	2.9	3.65	0.602	0.955	0.630366492	3.60555127546399	2.50959926237837	1.06471073699243	1.2947271675944	-0.507497833673316	-0.0460439385014068	45.6152333333333	-120.787533333333
163	US001	US001.22.d	8	32	22	d	inv	12	11.2	3.4	3.92	0.602	0.531	1.133709981	3.46410161513775	2.41591377830105	1.22377543162212	1.36609165380237	-0.507497833673316	-0.632993257740198	45.6152333333333	-120.787533333333
164	US001	US001.22.g	21	35	22	g	inv	12	16.4	4.7	5.95	0.528	0.533	0.990619137	3.46410161513775	2.79728133483015	1.54756250871601	1.78339121955754	-0.638658995275876	-0.629233854816292	45.6152333333333	-120.787533333333
165	US001	US001.23.h	31	24	23	h	inv	12	17.2	3.7	4.33	0.667	0.348	1.916666667	3.46410161513775	2.84490938381941	1.30833281965018	1.4655675420144	-0.404965233066513	-1.05555279920766	45.6152333333333	-120.787533333333
166	US001	US001.23.i	22	46	23	i	inv	13	13.1	3.2	4.5	0.513	0.327	1.568807339	3.60555127546399	2.57261223020711	1.16315080980568	1.50407739677627	-0.667479433811368	-1.11779510808488	45.6152333333333	-120.787533333333
167	US001	US001.3.d	32	30	3	d	inv	10	15.2	5.2	4.64	0.508	0.393	1.292620865	3.16227766016838	2.72129542785223	1.64865862558738	1.53471436623816	-0.677273831403655	-0.933945667112876	45.6152333333333	-120.787533333333
168	US002	US002.1.f	31	32	1	f	inv	13	14.2	4.5	3.36	0.465	0.274	1.697080292	3.60555127546399	2.65324196460721	1.50407739677627	1.21194097397511	-0.765717873394781	-1.29462717259407	46.1822666666667	-118.82615
169	US002	US002.1.h	32	3	1	h	inv	12	15.1	3.9	4.41	0.718	0.718	1	3.46410161513775	2.71469474382088	1.3609765531356	1.48387468945875	-0.331285709933913	-0.331285709933913	46.1822666666667	-118.82615
170	US002	US002.22.e	28	4	22	e	inv	13	17.6	4.2	3.65	0.745	0.339	2.197640118	3.60555127546399	2.86789890204411	1.43508452528932	1.2947271675944	-0.294371060602578	-1.08175517160169	46.1822666666667	-118.82615
171	US002	US002.24.j	42	26	24	j	inv	14	16	3.8	4.59	0.768	0.996	0.771084337	3.74165738677394	2.77258872223978	1.33500106673234	1.52388002407245	-0.263965545834465	-0.00400802139753882	46.1822666666667	-118.82615
172	US002	US002.5.a	15	38	5	a	inv	11	13.6	2.9	5.5	0.507	0.575	0.88173913	3.3166247903554	2.61006979274201	1.06471073699243	1.70474809223843	-0.679244275390954	-0.553385238184787	46.1822666666667	-118.82615
173	US002	US002.5.d	8	15	5	d	inv	13	11	2.3	4.57	0.374	0.29	1.289655172	3.60555127546399	2.39789527279837	0.832909122935104	1.51951320490611	-0.983499481567605	-1.23787435600162	46.1822666666667	-118.82615
174	US002	US002.5.e	21	39	5	e	inv	11	10.7	2.6	4.8	0.446	0.417	1.069544365	3.3166247903554	2.37024374146786	0.955511445027436	1.56861591791385	-0.807436326962073	-0.874669057183336	46.1822666666667	-118.82615
175	US002	US002.5.g	22	5	5	g	inv	13	15.6	4.2	6.16	0.711	0.492	1.445121951	3.60555127546399	2.74727091425549	1.43508452528932	1.81807677754543	-0.341082849178896	-0.709276562489829	46.1822666666667	-118.82615
176	US003	US003.19.f	42	5	19	f	inv	12	13.5	4.4	3.61	0.512	0.614	0.833876221	3.46410161513775	2.60268968544438	1.48160454092422	1.28370777234479	-0.669430653942629	-0.487760350834995	46.60415	-116.64175
177	US003	US003.20.c	28	36	20	c	inv	12	15.2	3.3	2.98	0.438	0.313	1.399361022	3.46410161513775	2.72129542785223	1.19392246847243	1.09192330051731	-0.825536368605691	-1.16155208844198	46.60415	-116.64175
178	US003	US003.20.e	31	10	20	e	inv	13	18.8	3.5	4.98	0.607	0.283	2.144876325	3.60555127546399	2.9338568698359	1.25276296849537	1.60542989103656	-0.499226487922639	-1.2623083813389	46.60415	-116.64175
179	US003	US003.20.h	22	6	20	h	inv	9	15.1	2.5	2.61	0.32	0.241	1.32780083	3	2.71469474382088	0.916290731874155	0.959350221334602	-1.13943428318836	-1.42295834549148	46.60415	-116.64175
180	US003	US003.27.e	21	45	27	e	inv	10	13.6	3.4	3.36	0.364	0.162	2.24691358	3.16227766016838	2.61006979274201	1.22377543162212	1.21194097397511	-1.0106014113454	-1.82015894374975	46.60415	-116.64175
181	US003	US003.28.b	8	16	28	b	inv	9	17.4	5.5	2.7	0.468	0.307	1.524429967	3	2.85647020622048	1.70474809223843	0.993251773010283	-0.75928698306449	-1.18090753139494	46.60415	-116.64175
182	US003	US003.6.e	15	27	6	e	inv	8	8.9	3	2.33	0.16	0.225	0.711111111	2.82842712474619	2.18605127673809	1.09861228866811	0.845868267577609	-1.83258146374831	-1.49165487677772	46.60415	-116.64175
183	US003	US003.6.g	32	39	6	g	inv	8	15.4	3.6	2.12	0.237	0.326	0.726993865	2.82842712474619	2.73436750941958	1.28093384546206	0.751416088683921	-1.43969513784701	-1.12085789761543	46.60415	-116.64175
184	US014	US014.16.d	22	30	16	d	inv	10	16	2.5	3.16	0.514	0.288	1.784722222	3.16227766016838	2.77258872223978	0.916290731874155	1.15057202759882	-0.665532013526972	-1.24479479884619	40.1222666666667	-101.280283333333
185	US014	US014.16.h	11	35	16	h	inv	9	14.2	3.6	3.24	0.372	0.131	2.839694656	3	2.65324196460721	1.28093384546206	1.17557332980424	-0.988861424708991	-2.03255795578099	40.1222666666667	-101.280283333333
186	US014	US014.16.l	15	30	16	l	inv	9	13.9	2.6	3.32	0.345	0.114	3.026315789	3	2.63188884013665	0.955511445027436	1.1999647829284	-1.06421086195078	-2.17155683058764	40.1222666666667	-101.280283333333
187	US014	US014.22.d	31	43	22	d	inv	9	14.5	2.6	2.91	0.343	0.194	1.768041237	3	2.67414864942653	0.955511445027436	1.0681530811834	-1.0700248318162	-1.63989711991881	40.1222666666667	-101.280283333333
188	US015	US015.13.e	31	49	13	e	inv	3	8.1	1.1	1.35	0.022	0.002	11	1.73205080756888	2.09186406167839	0.0953101798043249	0.300104592450338	-3.81671282562382	-6.21460809842219	42.7253611111111	-118.001033333333
189	US015	US015.15.b	21	37	15	b	inv	10	16.2	2	3.36	0.449	0.254	1.767716535	3.16227766016838	2.78501124223834	0.693147180559945	1.21194097397511	-0.800732391239883	-1.3704210119636	42.7253611111111	-118.001033333333
190	US015	US015.15.i	22	38	15	i	inv	8	11.8	2.3	3.54	0.199	0.112	1.776785714	2.82842712474619	2.46809953147162	0.832909122935104	1.26412672714568	-1.61445045425764	-2.18925640768704	42.7253611111111	-118.001033333333
191	US015	US015.17.c	32	28	17	c	inv	11	15.8	4.2	4.1	0.681	0.326	2.088957055	3.3166247903554	2.76000994003292	1.43508452528932	1.41098697371026	-0.384192972832625	-1.12085789761543	42.7253611111111	-118.001033333333
192	US015	US015.17.d	8	35	17	d	inv	9	13.5	4.7	3.96	0.416	0.218	1.908256881	3	2.60268968544438	1.54756250871601	1.37624402526639	-0.877070018720874	-1.52326021619305	42.7253611111111	-118.001033333333
193	US015	US015.17.i	2	30	17	i	inv	7	11.9	2.5	2.78	0.29	0.182	1.593406593	2.64575131106459	2.47653840011748	0.916290731874155	1.02245092770255	-1.23787435600162	-1.70374859190534	42.7253611111111	-118.001033333333
194	US015	US015.3.b	28	29	3	b	inv	14	11.1	3.7	4.01	0.673	0.439	1.533029613	3.74165738677394	2.40694510831829	1.30833281965018	1.38879124131848	-0.396009949337409	-0.823255865906966	42.7253611111111	-118.001033333333
195	US022	US022.17.e	10	26	17	e	inv	11	10.6	2.4	3.57	0.345	0.214	1.612149533	3.3166247903554	2.36085400111802	0.8754687373539	1.27256559579155	-1.06421086195078	-1.54177926396029	45.74515	-119.784683333333
196	US022	US022.23.a	8	30	23	a	inv	7	10.4	2.1	NA	0.225	NA	NA	2.64575131106459	2.34180580614733	0.741937344729377	NA	-1.49165487677772	NA	45.74515	-119.784683333333
197	US022	US022.42.b	14	11	42	b	inv	12	15.5	3.5	4.49	0.587	0.696	0.843390805	3.46410161513775	2.7408400239252	1.25276296849537	1.50185270175416	-0.532730459154041	-0.362405618647717	45.74515	-119.784683333333
198	US022	US022.42.e	32	10	42	e	inv	9	13.4	3.8	5.94	0.671	0.989	0.678463094	3	2.59525470695687	1.33500106673234	1.78170913337455	-0.398986142010455	-0.0110609473594249	45.74515	-119.784683333333
199	US022	US022.42.f	43	46	42	f	inv	13	16.2	3	3.81	0.493	0.282	1.74822695	3.60555127546399	2.78501124223834	1.09861228866811	1.33762918913861	-0.707246104939447	-1.26584820804402	45.74515	-119.784683333333
