PopID	Rack	Pos	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq	Latitude	Longitude
769	TR001	46	22	24	g	nat	9	17.5	3.7	TR001.24.g	2.86220088092947	1.30833281965018	3	41.7511111111111	27.2477777777778
770	TR001	24	37	12	d	nat	9	18.5	3.3	TR001.12.d	2.91777073208428	1.19392246847243	3	41.7511111111111	27.2477777777778
771	TR001	26	22	12	e	nat	12	14.3	3.4	TR001.12.e	2.66025953726586	1.22377543162212	3.46410161513775	41.7511111111111	27.2477777777778
772	TR001	7	47	10	j	nat	11	10.3	2.1	TR001.10.j	2.33214389523559	0.741937344729377	3.3166247903554	41.7511111111111	27.2477777777778
773	TR001	33	23	12	c	nat	12	20.5	2.8	TR001.12.c	3.02042488614436	1.02961941718116	3.46410161513775	41.7511111111111	27.2477777777778
774	TR001	42	46	24	a	nat	8	13.3	4.1	TR001.24.a	2.58776403522771	1.41098697371026	2.82842712474619	41.7511111111111	27.2477777777778
775	TR001	22	23	24	e	nat	9	17	3.7	TR001.24.e	2.83321334405622	1.30833281965018	3	41.7511111111111	27.2477777777778
776	TR001	31	23	19	j	nat	10	19.5	3.6	TR001.19.j	2.9704144655697	1.28093384546206	3.16227766016838	41.7511111111111	27.2477777777778
777	TR001	32	34	1	i	nat	8	16.4	3.2	TR001.1.i	2.79728133483015	1.16315080980568	2.82842712474619	41.7511111111111	27.2477777777778
778	TR001	14	39	1	c	nat	13	12.2	3.2	TR001.1.c	2.50143595173921	1.16315080980568	3.60555127546399	41.7511111111111	27.2477777777778
779	TR001	48	5	24	f	nat	8	14	3.1	TR001.24.f	2.63905732961526	1.1314021114911	2.82842712474619	41.7511111111111	27.2477777777778
780	TR001	19	14	24	b	nat	6	15.8	2.7	TR001.24.b	2.76000994003292	0.993251773010283	2.44948974278318	41.7511111111111	27.2477777777778
781	TR001	40	14	10	f	nat	11	16	5	TR001.10.f	2.77258872223978	1.6094379124341	3.3166247903554	41.7511111111111	27.2477777777778
782	TR001	39	50	12	h	nat	10	14	3	TR001.12.h	2.63905732961526	1.09861228866811	3.16227766016838	41.7511111111111	27.2477777777778
783	TR001	11	20	10	h	nat	10	13.9	3.5	TR001.10.h	2.63188884013665	1.25276296849537	3.16227766016838	41.7511111111111	27.2477777777778
784	TR001	4	20	19	a	nat	7	11.7	2.4	TR001.19.a	2.45958884180371	0.8754687373539	2.64575131106459	41.7511111111111	27.2477777777778
785	TR001	12	7	1	d	nat	11	13.4	3.1	TR001.1.d	2.59525470695687	1.1314021114911	3.3166247903554	41.7511111111111	27.2477777777778
786	TR001	37	29	12	j	nat	12	18	4.5	TR001.12.j	2.89037175789616	1.50407739677627	3.46410161513775	41.7511111111111	27.2477777777778
787	TR001	38	2	12	a	nat	11	16	4.5	TR001.12.a	2.77258872223978	1.50407739677627	3.3166247903554	41.7511111111111	27.2477777777778
788	TR001	8	46	24	n	nat	6	13.5	2.6	TR001.24.n	2.60268968544438	0.955511445027436	2.44948974278318	41.7511111111111	27.2477777777778
789	TR001	9	17	24	d	nat	8	13	2.6	TR001.24.d	2.56494935746154	0.955511445027436	2.82842712474619	41.7511111111111	27.2477777777778
790	TR001	23	29	1	a	nat	12	15	3.5	TR001.1.a	2.70805020110221	1.25276296849537	3.46410161513775	41.7511111111111	27.2477777777778
791	TR001	13	2	10	c	nat	9	16.1	3.5	TR001.10.c	2.77881927199042	1.25276296849537	3	41.7511111111111	27.2477777777778
792	TR001	49	6	10	a	nat	10	17.8	4.6	TR001.10.a	2.87919845729804	1.52605630349505	3.16227766016838	41.7511111111111	27.2477777777778
793	TR001	29	22	19	h	nat	8	15.9	3.7	TR001.19.h	2.76631910922619	1.30833281965018	2.82842712474619	41.7511111111111	27.2477777777778
794	TR001	10	24	19	c	nat	9	12	2.7	TR001.19.c	2.484906649788	0.993251773010283	3	41.7511111111111	27.2477777777778
795	TR001	21	41	19	d	nat	8	12	2.4	TR001.19.d	2.484906649788	0.8754687373539	2.82842712474619	41.7511111111111	27.2477777777778
796	TR001	27	6	1	b	nat	10	14.6	3	TR001.1.b	2.68102152871429	1.09861228866811	3.16227766016838	41.7511111111111	27.2477777777778
797	TR001	47	20	1	g	nat	25	16.4	4.2	TR001.1.g	2.79728133483015	1.43508452528932	5	41.7511111111111	27.2477777777778
798	TR001	2	15	1	f	nat	11	19.3	5.3	TR001.1.f	2.96010509591084	1.66770682055808	3.3166247903554	41.7511111111111	27.2477777777778
799	TR001	3	39	19	g	nat	8	13.8	4.4	TR001.19.g	2.62466859216316	1.48160454092422	2.82842712474619	41.7511111111111	27.2477777777778
800	TR001	34	15	12	f	nat	10	19	4	TR001.12.f	2.94443897916644	1.38629436111989	3.16227766016838	41.7511111111111	27.2477777777778
801	TR001	43	35	10	g	nat	11	15.6	3.1	TR001.10.g	2.74727091425549	1.1314021114911	3.3166247903554	41.7511111111111	27.2477777777778
802	TR001	20	43	1	h	nat	12	16.2	2.8	TR001.1.h	2.78501124223834	1.02961941718116	3.46410161513775	41.7511111111111	27.2477777777778
803	TR001	30	46	10	b	nat	10	15.9	3.7	TR001.10.b	2.76631910922619	1.30833281965018	3.16227766016838	41.7511111111111	27.2477777777778
804	TR001	45	7	1	j	nat	7	20.1	3.7	TR001.1.j	3.00071981506503	1.30833281965018	2.64575131106459	41.7511111111111	27.2477777777778
805	TR001	28	17	19	e	nat	8	17.6	4.1	TR001.19.e	2.86789890204411	1.41098697371026	2.82842712474619	41.7511111111111	27.2477777777778
806	TR001	17	43	10	i	nat	7	18.6	4.3	TR001.10.i	2.92316158071916	1.45861502269952	2.64575131106459	41.7511111111111	27.2477777777778
807	TR001	35	50	1	e	nat	11	15	4.5	TR001.1.e	2.70805020110221	1.50407739677627	3.3166247903554	41.7511111111111	27.2477777777778
808	TR001	6	45	19	f	nat	9	15.2	3.1	TR001.19.f	2.72129542785223	1.1314021114911	3	41.7511111111111	27.2477777777778
809	TR001	41	34	19	i	nat	9	17.1	2.4	TR001.19.i	2.83907846350861	0.8754687373539	3	41.7511111111111	27.2477777777778
810	TR001	50	44	24	j	nat	8	13	2.3	TR001.24.j	2.56494935746154	0.832909122935104	2.82842712474619	41.7511111111111	27.2477777777778
811	TR001	18	16	12	g	nat	14	12.2	3.5	TR001.12.g	2.50143595173921	1.25276296849537	3.74165738677394	41.7511111111111	27.2477777777778
812	TR001	36	43	10	d	nat	11	18.4	5	TR001.10.d	2.91235066461494	1.6094379124341	3.3166247903554	41.7511111111111	27.2477777777778
813	TR001	15	35	12	b	nat	11	15.2	3.5	TR001.12.b	2.72129542785223	1.25276296849537	3.3166247903554	41.7511111111111	27.2477777777778
814	TR001	44	12	12	i	nat	11	14	2.8	TR001.12.i	2.63905732961526	1.02961941718116	3.3166247903554	41.7511111111111	27.2477777777778
815	TR001	1	28	19	b	nat	8	12.5	2.7	TR001.19.b	2.52572864430826	0.993251773010283	2.82842712474619	41.7511111111111	27.2477777777778
816	TR001	16	15	24	i	nat	8	17	3.1	TR001.24.i	2.83321334405622	1.1314021114911	2.82842712474619	41.7511111111111	27.2477777777778
817	TR001	5	27	10	e	nat	8	16.2	2.5	TR001.10.e	2.78501124223834	0.916290731874155	2.82842712474619	41.7511111111111	27.2477777777778
818	TR003	42	45	24	j	nat	4	4.9	0.9	TR003.24.j	1.58923520511658	-0.105360515657826	2	38.7672222222222	37.0038888888889
819	TR003	16	5	24	b	nat	7	8.1	1.3	TR003.24.b	2.09186406167839	0.262364264467491	2.64575131106459	38.7672222222222	37.0038888888889
820	TR003	37	38	15	a	nat	7	18.5	4.5	TR003.15.a	2.91777073208428	1.50407739677627	2.64575131106459	38.7672222222222	37.0038888888889
821	TR003	49	19	15	c	nat	12	16.8	2.1	TR003.15.c	2.82137888640921	0.741937344729377	3.46410161513775	38.7672222222222	37.0038888888889
822	TR003	38	43	2	a	nat	7	10.5	3	TR003.2.a	2.35137525716348	1.09861228866811	2.64575131106459	38.7672222222222	37.0038888888889
823	TR003	47	13	6	b	nat	8	14.1	1.8	TR003.6.b	2.64617479738412	0.587786664902119	2.82842712474619	38.7672222222222	37.0038888888889
824	TR003	13	1	24	f	nat	7	8.5	1.8	TR003.24.f	2.14006616349627	0.587786664902119	2.64575131106459	38.7672222222222	37.0038888888889
825	TR003	26	1	24	i	nat	7	9.4	2.4	TR003.24.i	2.24070968927596	0.8754687373539	2.64575131106459	38.7672222222222	37.0038888888889
826	TR003	17	13	15	f	nat	9	18.5	2.8	TR003.15.f	2.91777073208428	1.02961941718116	3	38.7672222222222	37.0038888888889
827	TR003	2	33	6	d	nat	11	13.7	4.4	TR003.6.d	2.61739583283408	1.48160454092422	3.3166247903554	38.7672222222222	37.0038888888889
828	TR003	50	2	15	b	nat	8	11.1	2.1	TR003.15.b	2.40694510831829	0.741937344729377	2.82842712474619	38.7672222222222	37.0038888888889
829	TR003	28	9	24	h	nat	4	5.7	1.2	TR003.24.h	1.7404661748405	0.182321556793955	2	38.7672222222222	37.0038888888889
830	TR003	12	37	14	b	nat	9	10.5	2	TR003.14.b	2.35137525716348	0.693147180559945	3	38.7672222222222	37.0038888888889
831	TR003	31	1	14	f	nat	7	13.5	2.7	TR003.14.f	2.60268968544438	0.993251773010283	2.64575131106459	38.7672222222222	37.0038888888889
832	TR003	29	1	2	b	nat	5	10.5	2.1	TR003.2.b	2.35137525716348	0.741937344729377	2.23606797749979	38.7672222222222	37.0038888888889
833	TR003	40	31	2	e	nat	10	9.8	3	TR003.2.e	2.28238238567653	1.09861228866811	3.16227766016838	38.7672222222222	37.0038888888889
834	TR003	11	8	2	f	nat	9	10.2	1.9	TR003.2.f	2.32238772029023	0.641853886172395	3	38.7672222222222	37.0038888888889
835	TR003	33	35	6	a	nat	6	14.4	1.1	TR003.6.a	2.66722820658195	0.0953101798043249	2.44948974278318	38.7672222222222	37.0038888888889
836	TR003	15	12	2	d	nat	8	9.6	2.3	TR003.2.d	2.26176309847379	0.832909122935104	2.82842712474619	38.7672222222222	37.0038888888889
837	TR003	36	45	24	e	nat	10	12.1	3.5	TR003.24.e	2.4932054526027	1.25276296849537	3.16227766016838	38.7672222222222	37.0038888888889
838	TR003	35	6	24	d	nat	5	8	2	TR003.24.d	2.07944154167984	0.693147180559945	2.23606797749979	38.7672222222222	37.0038888888889
839	TR003	8	34	2	g	nat	7	10.6	2.2	TR003.2.g	2.36085400111802	0.78845736036427	2.64575131106459	38.7672222222222	37.0038888888889
840	TR003	21	3	2	c	nat	6	10.2	1.8	TR003.2.c	2.32238772029023	0.587786664902119	2.44948974278318	38.7672222222222	37.0038888888889
841	TR003	45	12	6	c	nat	8	16.3	2.6	TR003.6.c	2.79116510781272	0.955511445027436	2.82842712474619	38.7672222222222	37.0038888888889
842	TR003	20	48	14	d	nat	9	11.4	2.8	TR003.14.d	2.43361335540045	1.02961941718116	3	38.7672222222222	37.0038888888889
843	TR003	22	13	14	i	nat	4	5.6	1.2	TR003.14.i	1.7227665977411	0.182321556793955	2	38.7672222222222	37.0038888888889
844	TR003	6	25	24	g	nat	5	9.4	1.2	TR003.24.g	2.24070968927596	0.182321556793955	2.23606797749979	38.7672222222222	37.0038888888889
845	TR003	34	7	24	c	nat	7	12.5	3	TR003.24.c	2.52572864430826	1.09861228866811	2.64575131106459	38.7672222222222	37.0038888888889
846	TR003	41	16	14	c	nat	10	13.7	2.9	TR003.14.c	2.61739583283408	1.06471073699243	3.16227766016838	38.7672222222222	37.0038888888889
847	TR003	9	26	15	h	nat	4	8.7	0.9	TR003.15.h	2.16332302566054	-0.105360515657826	2	38.7672222222222	37.0038888888889
848	TR003	5	1	15	e	nat	7	9.5	1.9	TR003.15.e	2.2512917986065	0.641853886172395	2.64575131106459	38.7672222222222	37.0038888888889
849	TR003	46	24	14	a	nat	8	8.3	1.6	TR003.14.a	2.11625551480255	0.470003629245736	2.82842712474619	38.7672222222222	37.0038888888889
850	TR003	19	35	24	a	nat	7	7.6	2.6	TR003.24.a	2.02814824729229	0.955511445027436	2.64575131106459	38.7672222222222	37.0038888888889
851	TR004	4	31	14	h	nat	11	11.5	2.7	TR004.14.h	2.4423470353692	0.993251773010283	3.3166247903554	38.3672222222222	42.7736111111111
852	TR004	11	47	2	b	nat	7	7.3	1.6	TR004.2.b	1.98787434815435	0.470003629245736	2.64575131106459	38.3672222222222	42.7736111111111
853	TR004	3	43	27	e	nat	9	11.1	4	TR004.27.e	2.40694510831829	1.38629436111989	3	38.3672222222222	42.7736111111111
854	TR004	50	24	14	g	nat	10	14.2	3.7	TR004.14.g	2.65324196460721	1.30833281965018	3.16227766016838	38.3672222222222	42.7736111111111
855	TR004	28	22	18	h	nat	10	16.3	3.9	TR004.18.h	2.79116510781272	1.3609765531356	3.16227766016838	38.3672222222222	42.7736111111111
856	TR004	42	2	18	j	nat	9	11.1	2.4	TR004.18.j	2.40694510831829	0.8754687373539	3	38.3672222222222	42.7736111111111
857	TR004	12	26	27	b	nat	12	11.8	3	TR004.27.b	2.46809953147162	1.09861228866811	3.46410161513775	38.3672222222222	42.7736111111111
858	TR004	24	24	18	d	nat	10	14.2	4.2	TR004.18.d	2.65324196460721	1.43508452528932	3.16227766016838	38.3672222222222	42.7736111111111
859	TR004	1	32	18	i	nat	10	13.8	3.3	TR004.18.i	2.62466859216316	1.19392246847243	3.16227766016838	38.3672222222222	42.7736111111111
860	TR004	27	15	27	a	nat	5	13	3	TR004.27.a	2.56494935746154	1.09861228866811	2.23606797749979	38.3672222222222	42.7736111111111
861	TR004	38	13	8	i	nat	7	15.5	3	TR004.8.i	2.7408400239252	1.09861228866811	2.64575131106459	38.3672222222222	42.7736111111111
862	TR004	45	21	8	f	nat	7	16.5	1.8	TR004.8.f	2.80336038090653	0.587786664902119	2.64575131106459	38.3672222222222	42.7736111111111
863	TR004	35	35	14	a	nat	9	15	4.5	TR004.14.a	2.70805020110221	1.50407739677627	3	38.3672222222222	42.7736111111111
864	TR004	20	1	8	e	nat	10	11.2	3	TR004.8.e	2.41591377830105	1.09861228866811	3.16227766016838	38.3672222222222	42.7736111111111
865	TR004	29	2	18	a	nat	12	11	3	TR004.18.a	2.39789527279837	1.09861228866811	3.46410161513775	38.3672222222222	42.7736111111111
866	TR004	30	1	8	g	nat	11	14.6	2.6	TR004.8.g	2.68102152871429	0.955511445027436	3.3166247903554	38.3672222222222	42.7736111111111
867	TR004	23	3	8	a	nat	10	13.4	1.9	TR004.8.a	2.59525470695687	0.641853886172395	3.16227766016838	38.3672222222222	42.7736111111111
868	TR004	36	25	14	j	nat	6	14.5	2.5	TR004.14.j	2.67414864942653	0.916290731874155	2.44948974278318	38.3672222222222	42.7736111111111
869	TR004	49	40	8	b	nat	10	18.8	4.7	TR004.8.b	2.9338568698359	1.54756250871601	3.16227766016838	38.3672222222222	42.7736111111111
870	TR004	6	20	14	d	nat	9	11.4	3	TR004.14.d	2.43361335540045	1.09861228866811	3	38.3672222222222	42.7736111111111
871	TR004	8	45	18	f	nat	8	18	5.2	TR004.18.f	2.89037175789616	1.64865862558738	2.82842712474619	38.3672222222222	42.7736111111111
872	TR004	31	20	14	b	nat	8	13.2	3.1	TR004.14.b	2.58021682959233	1.1314021114911	2.82842712474619	38.3672222222222	42.7736111111111
873	TR004	10	2	14	e	nat	6	10.4	2.7	TR004.14.e	2.34180580614733	0.993251773010283	2.44948974278318	38.3672222222222	42.7736111111111
874	TR004	44	38	27	g	nat	5	15.4	3.2	TR004.27.g	2.73436750941958	1.16315080980568	2.23606797749979	38.3672222222222	42.7736111111111
875	TR004	16	49	18	g	nat	8	11.8	3.3	TR004.18.g	2.46809953147162	1.19392246847243	2.82842712474619	38.3672222222222	42.7736111111111
876	TR004	32	25	14	c	nat	9	16.4	3.7	TR004.14.c	2.79728133483015	1.30833281965018	3	38.3672222222222	42.7736111111111
877	TR004	5	14	27	d	nat	6	12.9	3.6	TR004.27.d	2.55722731136763	1.28093384546206	2.44948974278318	38.3672222222222	42.7736111111111
878	TR004	40	45	18	e	nat	10	16.5	5.6	TR004.18.e	2.80336038090653	1.7227665977411	3.16227766016838	38.3672222222222	42.7736111111111
879	TR004	21	27	8	d	nat	8	13.8	2.2	TR004.8.d	2.62466859216316	0.78845736036427	2.82842712474619	38.3672222222222	42.7736111111111
880	TR004	37	19	18	c	nat	8	13.5	4	TR004.18.c	2.60268968544438	1.38629436111989	2.82842712474619	38.3672222222222	42.7736111111111
881	TR004	48	14	8	c	nat	10	17	5	TR004.8.c	2.83321334405622	1.6094379124341	3.16227766016838	38.3672222222222	42.7736111111111
882	TR004	43	12	27	f	nat	6	12.8	2.2	TR004.27.f	2.54944517092557	0.78845736036427	2.44948974278318	38.3672222222222	42.7736111111111
883	TR004	33	7	14	i	nat	11	14.1	3.4	TR004.14.i	2.64617479738412	1.22377543162212	3.3166247903554	38.3672222222222	42.7736111111111
884	TR004	13	12	8	h	nat	8	13.4	2.9	TR004.8.h	2.59525470695687	1.06471073699243	2.82842712474619	38.3672222222222	42.7736111111111
885	TR004	41	1	18	b	nat	7	13.1	3.2	TR004.18.b	2.57261223020711	1.16315080980568	2.64575131106459	38.3672222222222	42.7736111111111
886	TR004	47	47	14	f	nat	11	15.2	2.8	TR004.14.f	2.72129542785223	1.02961941718116	3.3166247903554	38.3672222222222	42.7736111111111
887	TR005	14	25	9	e	nat	7	13.8	2.4	TR005.9.e	2.62466859216316	0.8754687373539	2.64575131106459	39.7825	41.0736111111111
888	TR005	13	8	18	f	nat	9	12.5	3.3	TR005.18.f	2.52572864430826	1.19392246847243	3	39.7825	41.0736111111111
889	TR005	12	13	18	h	nat	8	8.4	2.5	TR005.18.h	2.12823170584927	0.916290731874155	2.82842712474619	39.7825	41.0736111111111
890	TR005	47	26	9	a	nat	9	12.3	2.5	TR005.9.a	2.50959926237837	0.916290731874155	3	39.7825	41.0736111111111
891	TR005	18	43	9	f	nat	3	4.4	0.4	TR005.9.f	1.48160454092422	-0.916290731874155	1.73205080756888	39.7825	41.0736111111111
892	TR005	7	16	9	d	nat	6	11.6	1.6	TR005.9.d	2.45100509811232	0.470003629245736	2.44948974278318	39.7825	41.0736111111111
893	TR005	2	9	9	c	nat	9	12.5	3.9	TR005.9.c	2.52572864430826	1.3609765531356	3	39.7825	41.0736111111111
894	TR005	36	5	18	g	nat	9	14	4.5	TR005.18.g	2.63905732961526	1.50407739677627	3	39.7825	41.0736111111111
895	TR005	37	33	18	k	nat	7	8.5	1	TR005.18.k	2.14006616349627	0	2.64575131106459	39.7825	41.0736111111111
896	TR005	26	34	20	e	nat	8	11.7	2.6	TR005.20.e	2.45958884180371	0.955511445027436	2.82842712474619	39.7825	41.0736111111111
897	TR005	50	27	18	l	nat	15	11.7	2.2	TR005.18.l	2.45958884180371	0.78845736036427	3.87298334620742	39.7825	41.0736111111111
898	TR005	15	6	18	b	nat	6	10.3	3.4	TR005.18.b	2.33214389523559	1.22377543162212	2.44948974278318	39.7825	41.0736111111111
899	TR005	25	7	20	d	nat	7	11.8	3.5	TR005.20.d	2.46809953147162	1.25276296849537	2.64575131106459	39.7825	41.0736111111111
900	TR005	38	41	18	d	nat	6	12.8	4.5	TR005.18.d	2.54944517092557	1.50407739677627	2.44948974278318	39.7825	41.0736111111111
901	TR005	45	23	20	a	nat	8	13.8	3.6	TR005.20.a	2.62466859216316	1.28093384546206	2.82842712474619	39.7825	41.0736111111111
902	TR005	16	25	18	a	nat	10	10.5	3.1	TR005.18.a	2.35137525716348	1.1314021114911	3.16227766016838	39.7825	41.0736111111111
903	TR005	29	25	20	c	nat	8	8.3	1.5	TR005.20.c	2.11625551480255	0.405465108108164	2.82842712474619	39.7825	41.0736111111111
904	TR005	17	45	18	n	nat	7	7.9	2	TR005.18.n	2.06686275947298	0.693147180559945	2.64575131106459	39.7825	41.0736111111111
905	TR005	49	46	18	j	nat	9	16	2.5	TR005.18.j	2.77258872223978	0.916290731874155	3	39.7825	41.0736111111111
906	TR005	30	8	20	g	nat	10	12.3	3.3	TR005.20.g	2.50959926237837	1.19392246847243	3.16227766016838	39.7825	41.0736111111111
907	TR005	35	18	20	i	nat	9	16.5	4.5	TR005.20.i	2.80336038090653	1.50407739677627	3	39.7825	41.0736111111111
908	TR005	1	31	20	b	nat	9	14.5	4.5	TR005.20.b	2.67414864942653	1.50407739677627	3	39.7825	41.0736111111111
909	TR005	5	11	20	h	nat	10	11.6	2.7	TR005.20.h	2.45100509811232	0.993251773010283	3.16227766016838	39.7825	41.0736111111111
910	TR005	23	33	20	f	nat	9	12.7	2.9	TR005.20.f	2.54160199346455	1.06471073699243	3	39.7825	41.0736111111111
911	TR005	21	1	18	m	nat	7	11.7	3.3	TR005.18.m	2.45958884180371	1.19392246847243	2.64575131106459	39.7825	41.0736111111111
912	TR005	41	13	9	b	nat	9	13.9	3.2	TR005.9.b	2.63188884013665	1.16315080980568	3	39.7825	41.0736111111111
913	TR005	48	11	18	i	nat	8	9.6	1.8	TR005.18.i	2.26176309847379	0.587786664902119	2.82842712474619	39.7825	41.0736111111111
914	UA001	25	36	11	c	nat	10	14.8	3.5	UA001.11.c	2.69462718077007	1.25276296849537	3.16227766016838	48.1006666666667	37.8161111111111
915	UA001	11	41	22	c	nat	11	10.3	2.6	UA001.22.c	2.33214389523559	0.955511445027436	3.3166247903554	48.1006666666667	37.8161111111111
916	UA001	7	18	18	e	nat	11	10.5	2.6	UA001.18.e	2.35137525716348	0.955511445027436	3.3166247903554	48.1006666666667	37.8161111111111
917	UA001	3	19	25	g	nat	11	11.5	3.7	UA001.25.g	2.4423470353692	1.30833281965018	3.3166247903554	48.1006666666667	37.8161111111111
918	UA001	16	9	25	f	nat	13	9.5	1.8	UA001.25.f	2.2512917986065	0.587786664902119	3.60555127546399	48.1006666666667	37.8161111111111
919	UA001	47	4	22	d	nat	9	12.2	2.6	UA001.22.d	2.50143595173921	0.955511445027436	3	48.1006666666667	37.8161111111111
920	UA001	34	23	11	f	nat	11	13	3.5	UA001.11.f	2.56494935746154	1.25276296849537	3.3166247903554	48.1006666666667	37.8161111111111
921	UA001	13	19	25	h	nat	12	17	4.1	UA001.25.h	2.83321334405622	1.41098697371026	3.46410161513775	48.1006666666667	37.8161111111111
922	UA001	38	15	11	a	nat	13	16.5	4	UA001.11.a	2.80336038090653	1.38629436111989	3.60555127546399	48.1006666666667	37.8161111111111
923	UA001	20	23	19	a	nat	7	11.1	4.2	UA001.19.a	2.40694510831829	1.43508452528932	2.64575131106459	48.1006666666667	37.8161111111111
924	UA001	22	22	22	f	nat	7	15.8	1.8	UA001.22.f	2.76000994003292	0.587786664902119	2.64575131106459	48.1006666666667	37.8161111111111
925	UA001	4	45	25	a	nat	12	13.5	2.7	UA001.25.a	2.60268968544438	0.993251773010283	3.46410161513775	48.1006666666667	37.8161111111111
926	UA001	18	2	18	f	nat	10	7.9	2.4	UA001.18.f	2.06686275947298	0.8754687373539	3.16227766016838	48.1006666666667	37.8161111111111
927	UA001	2	24	22	a	nat	9	15.1	4.3	UA001.22.a	2.71469474382088	1.45861502269952	3	48.1006666666667	37.8161111111111
928	UA001	15	31	18	c	nat	12	14.2	2.2	UA001.18.c	2.65324196460721	0.78845736036427	3.46410161513775	48.1006666666667	37.8161111111111
929	UA001	42	28	25	d	nat	13	15	4.2	UA001.25.d	2.70805020110221	1.43508452528932	3.60555127546399	48.1006666666667	37.8161111111111
930	UA001	21	22	25	e	nat	14	13.2	3.6	UA001.25.e	2.58021682959233	1.28093384546206	3.74165738677394	48.1006666666667	37.8161111111111
931	UA001	12	10	25	c	nat	14	10.8	4.1	UA001.25.c	2.37954613413017	1.41098697371026	3.74165738677394	48.1006666666667	37.8161111111111
932	UA001	19	39	18	g	nat	11	14	4.6	UA001.18.g	2.63905732961526	1.52605630349505	3.3166247903554	48.1006666666667	37.8161111111111
933	UA001	30	40	22	g	nat	11	17.3	4.3	UA001.22.g	2.85070650150373	1.45861502269952	3.3166247903554	48.1006666666667	37.8161111111111
934	UA001	45	15	25	b	nat	15	13.8	4.5	UA001.25.b	2.62466859216316	1.50407739677627	3.87298334620742	48.1006666666667	37.8161111111111
935	UA001	35	24	22	e	nat	11	16	4.5	UA001.22.e	2.77258872223978	1.50407739677627	3.3166247903554	48.1006666666667	37.8161111111111
936	UA001	27	49	18	b	nat	11	12.1	2.5	UA001.18.b	2.4932054526027	0.916290731874155	3.3166247903554	48.1006666666667	37.8161111111111
937	UA001	24	28	11	h	nat	10	11.6	3.5	UA001.11.h	2.45100509811232	1.25276296849537	3.16227766016838	48.1006666666667	37.8161111111111
938	UA001	14	48	11	d	nat	13	13.2	3.5	UA001.11.d	2.58021682959233	1.25276296849537	3.60555127546399	48.1006666666667	37.8161111111111
939	UA001	26	30	11	e	nat	9	14.9	3.8	UA001.11.e	2.70136121295141	1.33500106673234	3	48.1006666666667	37.8161111111111
940	UA001	44	16	18	d	nat	12	12.8	3.7	UA001.18.d	2.54944517092557	1.30833281965018	3.46410161513775	48.1006666666667	37.8161111111111
941	UA001	17	22	11	b	nat	10	11.7	3.4	UA001.11.b	2.45958884180371	1.22377543162212	3.16227766016838	48.1006666666667	37.8161111111111
942	UA001	46	3	18	a	nat	12	17	3.5	UA001.18.a	2.83321334405622	1.25276296849537	3.46410161513775	48.1006666666667	37.8161111111111
943	UA001	5	44	11	g	nat	9	11.2	2.2	UA001.11.g	2.41591377830105	0.78845736036427	3	48.1006666666667	37.8161111111111
944	UA002	29	8	18	c	nat	12	16.1	2.3	UA002.18.c	2.77881927199042	0.832909122935104	3.46410161513775	48.1523333333333	37.8405833333333
945	UA002	48	8	14	a	nat	13	16.5	4.2	UA002.14.a	2.80336038090653	1.43508452528932	3.60555127546399	48.1523333333333	37.8405833333333
946	UA002	5	12	13	d	nat	9	11.1	2.5	UA002.13.d	2.40694510831829	0.916290731874155	3	48.1523333333333	37.8405833333333
947	UA002	13	9	15	c	nat	10	17.6	3.5	UA002.15.c	2.86789890204411	1.25276296849537	3.16227766016838	48.1523333333333	37.8405833333333
948	UA002	31	7	18	g	nat	12	16.5	4.1	UA002.18.g	2.80336038090653	1.41098697371026	3.46410161513775	48.1523333333333	37.8405833333333
949	UA002	40	33	14	d	nat	11	16.8	6	UA002.14.d	2.82137888640921	1.79175946922805	3.3166247903554	48.1523333333333	37.8405833333333
950	UA002	18	21	13	c	nat	9	10	4.1	UA002.13.c	2.30258509299405	1.41098697371026	3	48.1523333333333	37.8405833333333
951	UA002	41	22	13	e	nat	10	17.1	3.7	UA002.13.e	2.83907846350861	1.30833281965018	3.16227766016838	48.1523333333333	37.8405833333333
952	UA002	38	50	15	h	nat	10	23	5.5	UA002.15.h	3.13549421592915	1.70474809223843	3.16227766016838	48.1523333333333	37.8405833333333
953	UA002	44	32	13	b	nat	9	13.8	4.4	UA002.13.b	2.62466859216316	1.48160454092422	3	48.1523333333333	37.8405833333333
954	UA002	7	30	18	d	nat	11	18.7	5.2	UA002.18.d	2.92852352386054	1.64865862558738	3.3166247903554	48.1523333333333	37.8405833333333
955	UA002	39	35	18	f	nat	9	15	3.5	UA002.18.f	2.70805020110221	1.25276296849537	3	48.1523333333333	37.8405833333333
956	UA002	25	49	15	f	nat	10	13.8	3.8	UA002.15.f	2.62466859216316	1.33500106673234	3.16227766016838	48.1523333333333	37.8405833333333
957	UA002	19	26	18	b	nat	10	17.4	4.2	UA002.18.b	2.85647020622048	1.43508452528932	3.16227766016838	48.1523333333333	37.8405833333333
958	UA002	17	15	14	b	nat	13	15.7	3.6	UA002.14.b	2.75366071235426	1.28093384546206	3.60555127546399	48.1523333333333	37.8405833333333
959	UA002	47	8	15	b	nat	9	24.2	4.6	UA002.15.b	3.18635263316264	1.52605630349505	3	48.1523333333333	37.8405833333333
